Exp,run,densitytype,Bed_height,Particle_type,Init_Conc,Conservative,slope(tan),Temp,d50 (micron),Rhos(kgm),Rhoa(kgm),mu,Injection,Cprofile_available,submarine,flume_wide,n,Depositional,DepoThick(dm3),Bed Condition,Confined,IsNumerical
IslamImran2010,SecS4,BY,0,Salt,0.01,Conservative,0.08,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS5,BY,0,Salt,0.01,Conservative,0.08,,,,1000,Saline,Injection,TRUE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS6,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS7,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS8,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,TRUE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS9,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS10,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS11,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,TRUE,subaqueous,30,,,,,Fully,FALSE
IslamImran2010,SecS12,BY,0,Salt,0.01,Conservative,0.00000001,,,,1000,Saline,Injection,FALSE,subaqueous,30,,,,,Fully,FALSE
Kelly2019,02ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,FALSE,subaqueous,,,,,NE,Partially,FALSE
Kelly2019,1ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,FALSE,subaqueous,,,,,NE,Partially,FALSE
Kelly2019,2ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,FALSE,subaqueous,,,,,NE,Partially,FALSE
Kelly2019,N02sl,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N1sl,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N2sl,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N3sl,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N4sl,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N3p2ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N16ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N32ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N48ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Kelly2019,N64ls,FD,0,Salt,1025,Conservative,0.035,,,,1000,Saline,Injection,TRUE,subaqueous,,,,,NE,Partially,TRUE
Koller2019,05Mq1star,FD,0,Salt,1016,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05Mq2star,FD,0,Salt,1026,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05Mq3,FD,0,Salt,1042,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05McQ1star,FD,0,Salt,1016,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05McQ2,FD,0,Salt,1031,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05McQ3,FD,0,Salt,1039,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05McQ4,FD,0,Salt,1045,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Mq1,FD,0,Salt,1016,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Mq2,FD,0,Salt,1024,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Mq3,FD,0,Salt,1041,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15McQ1,FD,0,Salt,1016,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15McQ2,FD,0,Salt,1025,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15McQ3,FD,0,Salt,1043,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05BcQ1,FD,0,Salt,1010,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05BcQ2,FD,0,Salt,1024,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05BcQ3,FD,0,Salt,1041,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Bq1,FD,0,Salt,1015,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Bq2,FD,0,Salt,1026,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Bq3,FD,0,Salt,1045,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Bq4,FD,0,Salt,1041,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15BcQ1,FD,0,Salt,1015,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15BcQ2,FD,0,Salt,1025,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15BcQ3,FD,0,Salt,1042,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05FcQ1,FD,0,Salt,1016,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05FcQ2,FD,0,Salt,1025,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,05FcQ3,FD,0,Salt,1041,Conservative,0.0087,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Fq1,FD,0,Salt,1016,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Fq2,FD,0,Salt,1026,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Fq3,FD,0,Salt,1041,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Koller2019,15Fq4,FD,0,Salt,1041,Conservative,0.0262,,,,1000,Saline,Injection,FALSE,subaqueous,20,,,,E,Fully,FALSE
Leeuw2017,2d,VC,0,Quartz sand,0.17,Non-Conservative,0.158,,141,2650,1000,Cohesionless,Injection,TRUE,subaqueous,10,,,,E,Partially,FALSE
Leeuw2017,1,VC,0,Quartz sand,0.17,Non-Conservative,0.194,,141,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2017,2,VC,-0.53,Quartz sand,0.17,Non-Conservative,0.194,,141,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2017,3,VC,-0.981,Quartz sand,0.17,Non-Conservative,0.194,,141,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2018,1,VC,0,sand&Clay,0.17,Non-Conservative,0.194,,131,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2018,2,VC,0,sand&Clay,0.17,Non-Conservative,0.194,,131,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2018,3,VC,0,sand&Clay,0.17,Non-Conservative,0.194,,131,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Leeuw2018,5,VC,0,sand&Clay,0.17,Non-Conservative,0.194,,131,2650,1000,Cohesionless,Injection,FALSE,subaqueous,,,,,E,Partially,FALSE
Michon1955,29,SW,0,Clay,2.4,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,19,SW,0,Clay,,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,20,SW,0,Clay,11.4,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,30,SW,0,Clay,3.6,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,31,SW,0,Clay,4.65,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,32,SW,0,Clay,1.54,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,33,SW,0,Clay,2.63,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,35,SW,0,Clay,2.05,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,36,SW,0,Clay,3.07,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,37,SW,0,Clay,4.6,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,46,SW,0,Clay,7.5,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,47,SW,0,Clay,7.5,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,48,SW,0,Clay,4.8,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,49,SW,0,Clay,4,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,54,SW,0,Clay,4.6,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,55,SW,0,Clay,4.8,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,57,SW,0,Clay,3.3,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,70,SW,0,Clay,6,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,71,SW,0,Clay,4.9,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,72,SW,0,Clay,3.7,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,73,SW,0,Clay,4.8,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,74,SW,0,Clay,4,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,75,SW,0,Clay,2.9,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,76,SW,0,Clay,3.4,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,77,SW,0,Clay,2.2,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,78,SW,0,Clay,4,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,79,SW,0,Clay,3.9,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,80,SW,0,Clay,3,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,81,SW,0,Clay,1.9,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,83,SW,0,Clay,9.3,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,84,SW,0,Clay,8.5,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,85,SW,0,Clay,10.5,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,86,SW,0,Clay,10,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,87,SW,0,Clay,7.7,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,88,SW,0,Clay,6,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,89,SW,0,Clay,9.5,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,90,SW,0,Clay,8.8,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,91,SW,0,Clay,7.2,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,92,SW,0,Clay,7.9,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,93,SW,0,Clay,6.3,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,23,SW,0,Clay,3,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,24,SW,0,Clay,3.62,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,25,SW,0,Clay,4.5,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,26,SW,0,Clay,3.68,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,27,SW,0,Clay,3.3,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,38,SW,0,Clay,4.8,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,39,SW,0,Clay,3.8,Non-Conservative,0.003,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,40,SW,0,Clay,8,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,42,SW,0,Clay,8.5,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,43,SW,0,Clay,7.7,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,44,SW,0,Clay,7.8,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,45,SW,0,Clay,10.5,Non-Conservative,0.036,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,50,SW,0,Clay,9.6,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,52,SW,0,Clay,4.8,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,53,SW,0,Clay,5.2,Non-Conservative,0.024,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,54-ii,SW,0,Clay,,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,58,SW,0,Clay,4.3,Non-Conservative,0.006,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,59,SW,0,Clay,7,Non-Conservative,0.015,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,60,SW,0,Clay,7,Non-Conservative,0.015,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,64,SW,0,Clay,6.7,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,65,SW,0,Clay,7.2,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,66,SW,0,Clay,7.4,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,67,SW,0,Clay,8,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Michon1955,68,SW,0,Clay,9.5,Non-Conservative,0.012,,14.6,2650,1000,Kaolinite,Injection,TRUE,subaqueous,100,,,,UNK,Fully,FALSE
Sequeiros2010bedload,TEST-46,FED,0,Salt,,Conservative,0.05,12.25,,,1000,Saline,Injection,TRUE,subaqueous,45,0.025,,,E,Fully,FALSE
Sequeiros2010bedload,TEST-65,FED,0,Salt,,Conservative,0.0085,15.75,,,1000,Saline,Injection,TRUE,subaqueous,45,0.025,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-2,FED,0,Salt&Plastic,,Conservative,0.05,11.5,1447,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-10,FED,0,Salt&Plastic,,Conservative,0.05,11.5,1447,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-16,FED,0,Salt&Plastic,,Conservative,0.05,11.5,1447,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-23,FED,0,Salt&Plastic,,Conservative,0.05,11.5,1447,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-31,FED,0,Salt&Plastic,,Conservative,0.05,11.25,1623,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-36,FED,0,Salt&Plastic,,Conservative,0.05,11.25,1623,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-37,FED,0,Salt&Plastic,,Conservative,0.05,11.25,1623,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-38,FED,0,Salt&Plastic,,Conservative,0.05,11.25,1623,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-40,FED,0,Salt&Plastic,,Conservative,0.05,12.25,206,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-41,FED,0,Salt&Plastic,,Conservative,0.05,12.25,206,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2010mobilebed,Experiment-42,FED,0,Salt&Plastic,,Conservative,0.05,12.25,206,1530,1000,Saline,Injection,TRUE,subaqueous,45,,,,E,Fully,FALSE
Sequeiros2018,2-a,SW,0,Plastic,31,Non-Conservative,0.09,15.5,57,1530,998.4,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Depositional,,E,Fully,FALSE
Sequeiros2018,2-b,SW,0,Plastic,31,Non-Conservative,0.09,15.5,57,1530,998.4,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Depositional,,E,Fully,FALSE
Sequeiros2018,2-c,SW,0,Plastic,31,Non-Conservative,0.09,15.5,57,1530,998.4,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Depositional,,E,Fully,FALSE
Sequeiros2018,2-d,SW,0,Plastic,31,Non-Conservative,0.09,15.5,57,1530,998.4,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Depositional,,E,Fully,FALSE
Sequeiros2018,6-a,SW,0,Plastic,31,Non-Conservative,0.09,18.5,57,1530,998.5,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Erosional,,E,Fully,FALSE
Sequeiros2018,6-b,SW,0,Plastic,31,Non-Conservative,0.09,18.5,57,1530,998.5,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Erosional,,E,Fully,FALSE
Sequeiros2018,6-c,SW,0,Plastic,31,Non-Conservative,0.09,18.5,57,1530,998.5,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Erosional,,E,Fully,FALSE
Sequeiros2018,6-d,SW,0,Plastic,31,Non-Conservative,0.09,18.5,57,1530,998.5,Cohesionless,Injection,TRUE,subaqueous,45,0.025,Erosional,,E,Fully,FALSE
Tesakar1969,1,SW,0,Clay,460,Non-Conservative,0.1,,1.14,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,,,UNK,Fully,FALSE
Tesakar1969,3,SW,0,Clay,350,Non-Conservative,0.1,,1.14,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,4.4,E,Fully,FALSE
Tesakar1969,4,SW,0.4,Clay,353,Non-Conservative,0.1,18.4,1.14,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,6.55,E,Fully,FALSE
Tesakar1969,5,SW,0,Clay,352,Non-Conservative,0.1,,1.3,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,3.8,E,Fully,FALSE
Tesakar1969,6,SW,0.3,Clay,354,Non-Conservative,0.1,18.4,0.8,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,5.9,E,Fully,FALSE
Tesakar1969,7,SW,0,Clay,305,Non-Conservative,0.1,,1.2,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,4.15,E,Fully,FALSE
Tesakar1969,8,SW,0.5,Clay,307,Non-Conservative,0.1,17.6,1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,6.75,E,Fully,FALSE
Tesakar1969,9,SW,0,Clay,238,Non-Conservative,0.1,18.5,2.1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,3.85,E,Fully,FALSE
Tesakar1969,10,SW,0.5,Clay,237,Non-Conservative,0.1,18.6,2.2,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,7,E,Fully,FALSE
Tesakar1969,11,SW,0.3,Clay,225,Non-Conservative,0.1,17.6,2.3,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,10.05,E,Fully,FALSE
Tesakar1969,12,SW,0,Clay,188,Non-Conservative,0.1,12.4,1.3,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,,,UNK,Fully,FALSE
Tesakar1969,13,SW,0,Clay,188,Non-Conservative,0.1,15.2,1.4,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,,,UNK,Fully,FALSE
Tesakar1969,14,SW,0,Clay,178,Non-Conservative,0.1,18.4,1.1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,,,UNK,Fully,FALSE
Tesakar1969,18,SW,0,Clay,356,Non-Conservative,0.1,18.4,1.5,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,4.25,E,Fully,FALSE
Tesakar1969,19,SW,0.2,Clay,355,Non-Conservative,0.1,,1.6,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,5.05,E,Fully,FALSE
Tesakar1969,20,SW,0,Clay,331,Non-Conservative,0.05,18,1.6,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,2.05,E,Fully,FALSE
Tesakar1969,21,SW,0,Clay,331,Non-Conservative,0.05,18,1.3,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,2.35,E,Fully,FALSE
Tesakar1969,22,SW,0,Clay,125,Non-Conservative,0.05,18.6,1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,2.8,E,Fully,FALSE
Tesakar1969,23,SW,0,Clay,108,Non-Conservative,0.05,18.1,1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,2.5,E,Fully,FALSE
Tesakar1969,24,SW,0.1,Clay,177,Non-Conservative,0.05,18.6,1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,3.55,E,Fully,FALSE
Tesakar1969,25,SW,0.1,Clay,46,Non-Conservative,0.05,17.8,1.1,2830,1000,Kaolinite,Injection,TRUE,subaqueous,100,0.008,Depositional,4.5,E,Fully,FALSE
